time	V(vout)
Step Information: Run=1  (Step: 1/250)
1.131586561887534e+00	8.367125e-01
1.131586893105209e+00	1.245193e+00
1.131587392784704e+00	1.864737e+00
1.131588392143694e+00	3.073692e+00
1.131588407585318e+00	3.089862e+00
1.131588438468568e+00	3.121039e+00
1.131588500235068e+00	3.177289e+00
1.131588584314184e+00	3.233204e+00
1.131588684402826e+00	3.264674e+00
1.131588729225602e+00	3.271355e+00
1.131588786887614e+00	3.276573e+00
1.131588851996573e+00	3.280148e+00
1.131588923699153e+00	3.282622e+00
1.131589019520419e+00	3.284686e+00
1.131589138283727e+00	3.286258e+00
1.131589289611161e+00	3.287478e+00
1.131589491808852e+00	3.288463e+00
1.131589755048845e+00	3.289218e+00
1.131590124936710e+00	3.289834e+00
1.131590698044112e+00	3.290349e+00
1.131591703749231e+00	3.290787e+00
1.131593544705978e+00	3.291112e+00
1.131597226619470e+00	3.291329e+00
1.131604590446454e+00	3.291432e+00
1.131619318100422e+00	3.291459e+00
1.131648773408359e+00	3.291460e+00
1.131707684024233e+00	3.291458e+00
1.131825505255980e+00	3.291454e+00
1.132061147719474e+00	3.291457e+00
1.132532432646463e+00	3.291454e+00
1.133475002500441e+00	3.291457e+00
1.135360142208398e+00	3.291454e+00
1.139130421624310e+00	3.291458e+00
1.143036671624310e+00	3.291455e+00
1.146942921624310e+00	3.291459e+00
1.150849171624310e+00	3.291456e+00
1.154755421624310e+00	3.291460e+00
1.158661671624310e+00	3.291457e+00
1.162567921624310e+00	3.291461e+00
1.166474171624310e+00	3.291458e+00
1.170380421624310e+00	3.291461e+00
1.174286671624310e+00	3.291459e+00
1.178192921624310e+00	3.291462e+00
1.182099171624310e+00	3.291460e+00
1.186005421624310e+00	3.291463e+00
1.189911671624310e+00	3.291461e+00
1.193817921624310e+00	3.291464e+00
1.197724171624310e+00	3.291461e+00
1.201630421624310e+00	3.291465e+00
1.205536671624310e+00	3.291462e+00
1.209442921624310e+00	3.291466e+00
1.213349171624310e+00	3.291463e+00
1.217255421624310e+00	3.291466e+00
1.221161671624310e+00	3.291464e+00
1.225067921624310e+00	3.291467e+00
1.228974171624310e+00	3.291465e+00
1.232880421624310e+00	3.291468e+00
1.236786671624310e+00	3.291466e+00
1.240692921624310e+00	3.291469e+00
1.244599171624310e+00	3.291466e+00
1.248505421624310e+00	3.291469e+00
1.252411671624310e+00	3.291467e+00
1.256317921624310e+00	3.291470e+00
1.260224171624310e+00	3.291468e+00
1.264130421624310e+00	3.291471e+00
1.268036671624310e+00	3.291468e+00
1.271942921624310e+00	3.291471e+00
1.275849171624310e+00	3.291469e+00
1.279755421624310e+00	3.291472e+00
1.283661671624310e+00	3.291470e+00
1.287567921624310e+00	3.291473e+00
1.291474171624310e+00	3.291471e+00
1.295380421624310e+00	3.291474e+00
1.299286671624310e+00	3.291471e+00
1.303192921624310e+00	3.291474e+00
1.307099171624310e+00	3.291472e+00
1.311005421624310e+00	3.291475e+00
1.314911671624310e+00	3.291472e+00
1.318817921624310e+00	3.291476e+00
1.322724171624310e+00	3.291473e+00
1.326630421624310e+00	3.291476e+00
1.330536671624310e+00	3.291474e+00
1.334442921624310e+00	3.291477e+00
1.338349171624310e+00	3.291474e+00
1.342255421624310e+00	3.291477e+00
1.346161671624310e+00	3.291475e+00
1.350067921624310e+00	3.291478e+00
1.353974171624310e+00	3.291476e+00
1.357880421624310e+00	3.291479e+00
1.361786671624310e+00	3.291476e+00
1.365692921624310e+00	3.291479e+00
1.369599171624310e+00	3.291477e+00
1.373505421624310e+00	3.291480e+00
1.377411671624310e+00	3.291477e+00
1.381317921624310e+00	3.291480e+00
1.385224171624310e+00	3.291478e+00
1.389130421624310e+00	3.291481e+00
1.393036671624310e+00	3.291478e+00
1.396942921624310e+00	3.291481e+00
1.400849171624310e+00	3.291479e+00
1.404755421624310e+00	3.291482e+00
1.408661671624310e+00	3.291479e+00
1.412567921624310e+00	3.291482e+00
1.416474171624310e+00	3.291480e+00
1.420380421624310e+00	3.291483e+00
1.424286671624310e+00	3.291480e+00
1.428192921624310e+00	3.291483e+00
1.432099171624310e+00	3.291481e+00
1.436005421624310e+00	3.291483e+00
1.439911671624310e+00	3.291481e+00
1.443817921624310e+00	3.291484e+00
1.447724171624310e+00	3.291481e+00
1.451630421624310e+00	3.291484e+00
1.455536671624310e+00	3.291481e+00
1.459442921624310e+00	3.291484e+00
1.463349171624310e+00	3.291482e+00
1.467255421624310e+00	3.291484e+00
1.471161671624310e+00	3.291482e+00
1.475067921624310e+00	3.291484e+00
1.478974171624310e+00	3.291481e+00
1.482880421624310e+00	3.291484e+00
1.486786671624310e+00	3.291481e+00
1.490692921624310e+00	3.291483e+00
1.494599171624310e+00	3.291481e+00
1.498505421624310e+00	3.291483e+00
1.502411671624310e+00	3.291480e+00
1.506317921624310e+00	3.291481e+00
1.510224171624310e+00	3.291478e+00
1.514130421624310e+00	3.291480e+00
1.518036671624310e+00	3.291476e+00
1.521942921624310e+00	3.291478e+00
1.525849171624310e+00	3.291474e+00
1.529755421624310e+00	3.291475e+00
1.533661671624310e+00	3.291471e+00
1.537567921624310e+00	3.291471e+00
1.541474171624310e+00	3.291466e+00
1.545380421624310e+00	3.291466e+00
1.549286671624310e+00	3.291461e+00
1.553192921624310e+00	3.291460e+00
1.557099171624310e+00	3.291453e+00
1.561005421624310e+00	3.291451e+00
1.564911671624310e+00	3.291443e+00
1.568817921624310e+00	3.291440e+00
1.572724171624310e+00	3.291430e+00
1.576630421624310e+00	3.291425e+00
1.580536671624310e+00	3.291412e+00
1.584442921624310e+00	3.291404e+00
1.588349171624310e+00	3.291388e+00
1.592255421624310e+00	3.291376e+00
1.596161671624310e+00	3.291354e+00
1.600067921624310e+00	3.291336e+00
1.603974171624310e+00	3.291304e+00
1.607880421624310e+00	3.291275e+00
1.611786671624310e+00	3.291223e+00
1.615692921624310e+00	3.291170e+00
1.619599171624310e+00	3.291068e+00
1.623505421624310e+00	3.290935e+00
1.627411671624310e+00	3.290557e+00
1.627899952874310e+00	3.290511e+00
1.629120655999310e+00	3.290218e+00
1.629608937249310e+00	3.290017e+00
1.630616017327435e+00	3.288858e+00
1.630677052483685e+00	3.288653e+00
1.630802937493451e+00	3.287494e+00
1.630829640374310e+00	3.286791e+00
1.630837269768841e+00	3.286450e+00
1.630852528557904e+00	3.285109e+00
1.630855564420362e+00	3.284574e+00
1.630861636145277e+00	3.282751e+00
1.630862921543732e+00	3.282042e+00
1.630865492340640e+00	3.279800e+00
1.630866135039867e+00	3.278848e+00
1.630867420438321e+00	3.275998e+00
1.630867741787935e+00	3.274867e+00
1.630868384487162e+00	3.271718e+00
1.630868545161969e+00	3.270586e+00
1.630868866511582e+00	3.267726e+00
1.630869388199714e+00	3.259173e+00
1.630869712477368e+00	3.247496e+00
1.630869973591152e+00	3.226385e+00
1.630870174720853e+00	3.189222e+00
1.630870370348794e+00	3.107981e+00
1.630870578954243e+00	2.945135e+00
1.630870855625651e+00	2.643801e+00
1.630871235830388e+00	2.180345e+00
1.630871609502236e+00	1.717235e+00
1.630872356845932e+00	7.919182e-01
1.630872852650386e+00	2.091565e-01
1.630872883161329e+00	1.783774e-01
1.630872944183215e+00	1.228352e-01
1.630873031254029e+00	6.536523e-02
1.630873130644603e+00	3.478050e-02
1.630873174513701e+00	2.851041e-02
1.630873229123604e+00	2.355680e-02
1.630873292355965e+00	2.001654e-02
1.630873370692364e+00	1.729819e-02
1.630873462010586e+00	1.534270e-02
1.630873583232929e+00	1.373203e-02
1.630873731710302e+00	1.253507e-02
1.630873937818361e+00	1.152922e-02
1.630874221690458e+00	1.073418e-02
1.630874695413003e+00	1.001922e-02
1.630875489594733e+00	9.458574e-03
1.630877023149028e+00	9.017230e-03
1.630880090257619e+00	8.734827e-03
1.630886224474800e+00	8.587285e-03
1.630898492909163e+00	8.544339e-03
1.630923029777888e+00	8.544167e-03
1.630972103515339e+00	8.545520e-03
1.631070250990241e+00	8.543759e-03
1.631266545940045e+00	8.545741e-03
1.631659135839653e+00	8.543651e-03
1.632444315638869e+00	8.545631e-03
1.634014675237302e+00	8.543352e-03
1.637155394434166e+00	8.545063e-03
1.641061644434166e+00	8.542496e-03
1.644967894434166e+00	8.544129e-03
1.648874144434166e+00	8.541560e-03
1.652780394434166e+00	8.543206e-03
1.656686644434166e+00	8.540637e-03
1.660592894434166e+00	8.542298e-03
1.664499144434166e+00	8.539731e-03
1.668405394434166e+00	8.541406e-03
1.672311644434166e+00	8.538839e-03
1.676217894434166e+00	8.540529e-03
1.680124144434166e+00	8.537964e-03
1.684030394434166e+00	8.539666e-03
1.687936644434166e+00	8.537102e-03
1.691842894434166e+00	8.538819e-03
1.695749144434166e+00	8.536256e-03
1.699655394434166e+00	8.537986e-03
1.703561644434166e+00	8.535423e-03
1.707467894434166e+00	8.537167e-03
1.711374144434166e+00	8.534606e-03
1.715280394434166e+00	8.536362e-03
1.719186644434166e+00	8.533801e-03
1.723092894434166e+00	8.535570e-03
1.726999144434166e+00	8.533010e-03
1.730905394434166e+00	8.534793e-03
1.734811644434166e+00	8.532234e-03
1.738717894434166e+00	8.534028e-03
1.742624144434166e+00	8.531469e-03
1.746530394434166e+00	8.533277e-03
1.750436644434166e+00	8.530718e-03
1.754342894434166e+00	8.532537e-03
1.758249144434166e+00	8.529980e-03
1.762155394434166e+00	8.531812e-03
1.766061644434166e+00	8.529253e-03
1.769967894434166e+00	8.531097e-03
1.773874144434166e+00	8.528540e-03
1.777780394434166e+00	8.530395e-03
1.781686644434166e+00	8.527839e-03
1.785592894434166e+00	8.529706e-03
1.789499144434166e+00	8.527149e-03
1.793405394434166e+00	8.529028e-03
1.797311644434166e+00	8.526471e-03
1.801217894434166e+00	8.528361e-03
1.805124144434166e+00	8.525806e-03
1.809030394434166e+00	8.527706e-03
1.812936644434166e+00	8.525151e-03
1.816842894434166e+00	8.527063e-03
1.820749144434166e+00	8.524508e-03
1.824655394434166e+00	8.526430e-03
1.828561644434166e+00	8.523876e-03
1.832467894434166e+00	8.525809e-03
1.836374144434166e+00	8.523256e-03
1.840280394434166e+00	8.525199e-03
1.844186644434166e+00	8.522647e-03
1.848092894434166e+00	8.524601e-03
1.851999144434166e+00	8.522049e-03
1.855905394434166e+00	8.524015e-03
1.859811644434166e+00	8.521463e-03
1.863717894434166e+00	8.523439e-03
1.867624144434166e+00	8.520889e-03
1.871530394434166e+00	8.522877e-03
1.875436644434166e+00	8.520328e-03
1.879342894434166e+00	8.522328e-03
1.883249144434166e+00	8.519782e-03
1.887155394434166e+00	8.521794e-03
1.891061644434166e+00	8.519251e-03
1.894967894434166e+00	8.521277e-03
1.898874144434166e+00	8.518738e-03
1.902780394434166e+00	8.520777e-03
1.906686644434166e+00	8.518244e-03
1.910592894434166e+00	8.520300e-03
1.914499144434166e+00	8.517776e-03
1.918405394434166e+00	8.519849e-03
1.922311644434166e+00	8.517335e-03
1.926217894434166e+00	8.519431e-03
1.930124144434166e+00	8.516932e-03
1.934030394434166e+00	8.519052e-03
1.937936644434166e+00	8.516572e-03
1.941842894434166e+00	8.518723e-03
1.945749144434166e+00	8.516269e-03
1.949655394434166e+00	8.518456e-03
1.953561644434166e+00	8.516037e-03
1.957467894434166e+00	8.518270e-03
1.961374144434166e+00	8.515895e-03
1.965280394434166e+00	8.518186e-03
1.969186644434166e+00	8.515868e-03
1.973092894434166e+00	8.518231e-03
1.976999144434166e+00	8.515989e-03
1.980905394434166e+00	8.518443e-03
1.984811644434166e+00	8.516298e-03
1.988717894434166e+00	8.518864e-03
1.992624144434166e+00	8.516846e-03
1.996530394434166e+00	8.519556e-03
2.000436644434166e+00	8.517700e-03
2.004342894434166e+00	8.520593e-03
2.008249144434166e+00	8.518944e-03
2.012155394434166e+00	8.522068e-03
2.016061644434166e+00	8.520685e-03
2.019967894434166e+00	8.524102e-03
2.023874144434166e+00	8.523060e-03
2.027780394434166e+00	8.526850e-03
2.031686644434166e+00	8.526244e-03
2.035592894434166e+00	8.530511e-03
2.039499144434166e+00	8.530466e-03
2.043405394434166e+00	8.535343e-03
2.047311644434166e+00	8.536024e-03
2.051217894434166e+00	8.541690e-03
2.055124144434166e+00	8.543316e-03
2.059030394434166e+00	8.550014e-03
2.062936644434166e+00	8.552888e-03
2.066842894434166e+00	8.560955e-03
2.070749144434166e+00	8.565510e-03
2.074655394434166e+00	8.575435e-03
2.078561644434166e+00	8.582311e-03
2.082467894434166e+00	8.594843e-03
2.086374144434166e+00	8.605052e-03
2.090280394434166e+00	8.621415e-03
2.094186644434166e+00	8.637154e-03
2.098092894434166e+00	8.659579e-03
2.101999144434166e+00	8.683606e-03
2.105905394434166e+00	8.716683e-03
2.109811644434166e+00	8.756984e-03
2.113717894434166e+00	8.812445e-03
2.117624144434166e+00	8.892309e-03
2.121530394434166e+00	9.015013e-03
2.125436644434166e+00	9.268097e-03
2.129342894434166e+00	1.021077e-02
2.129831175684166e+00	1.094635e-02
2.129983763574791e+00	1.148037e-02
2.130044798731041e+00	1.186980e-02
2.130090575098229e+00	1.243068e-02
2.130117277979088e+00	1.309435e-02
2.130124907373619e+00	1.340157e-02
2.130140166162682e+00	1.452406e-02
2.130143669513103e+00	1.501516e-02
2.130150676213946e+00	1.668130e-02
2.130152427889157e+00	1.748534e-02
2.130155931239578e+00	2.038686e-02
2.130156512882885e+00	2.127893e-02
2.130157676169499e+00	2.387495e-02
2.130157966991152e+00	2.485713e-02
2.130158548634459e+00	2.746795e-02
2.130159183243646e+00	3.247589e-02
2.130159321012699e+00	3.419051e-02
2.130159596550804e+00	3.873492e-02
2.130159922882683e+00	4.826122e-02
2.130160173898994e+00	6.313649e-02
2.130160378632791e+00	8.863265e-02
2.130160566065181e+00	1.391911e-01
2.130160790759802e+00	2.711951e-01
2.130161001930410e+00	4.740300e-01
2.130161305438797e+00	8.291044e-01
2.130161633988238e+00	1.234165e+00
2.130162131471646e+00	1.850974e+00
2.130163126438462e+00	3.057195e+00
2.130163143797217e+00	3.075691e+00
2.130163178514727e+00	3.111379e+00
2.130163247949749e+00	3.175575e+00
2.130163331811794e+00	3.232063e+00
2.130163433787695e+00	3.264576e+00
2.130163480738001e+00	3.271554e+00
2.130163538927877e+00	3.276704e+00
2.130163604164676e+00	3.280250e+00
2.130163674497290e+00	3.282650e+00
2.130163775724461e+00	3.284792e+00
2.130163890686216e+00	3.286285e+00
2.130164046056406e+00	3.287520e+00
2.130164248533993e+00	3.288489e+00
2.130164515670735e+00	3.289242e+00
2.130164888340377e+00	3.289851e+00
2.130165483343617e+00	3.290372e+00
2.130166533598868e+00	3.290810e+00
2.130168472226518e+00	3.291131e+00
2.130172349481819e+00	3.291340e+00
2.130180103992419e+00	3.291436e+00
2.130195613013619e+00	3.291459e+00
2.130226631056021e+00	3.291458e+00
2.130288667140824e+00	3.291458e+00
2.130412739310430e+00	3.291454e+00
2.130660883649641e+00	3.291457e+00
2.131157172328063e+00	3.291454e+00
2.132149749684908e+00	3.291457e+00
2.134134904398599e+00	3.291454e+00
2.138041154398599e+00	3.291458e+00
2.141947404398599e+00	3.291455e+00
2.145853654398599e+00	3.291459e+00
2.149759904398599e+00	3.291456e+00
2.153666154398599e+00	3.291460e+00
2.157572404398599e+00	3.291457e+00
2.161478654398599e+00	3.291461e+00
2.165384904398599e+00	3.291458e+00
2.169291154398599e+00	3.291461e+00
2.173197404398599e+00	3.291459e+00
2.177103654398599e+00	3.291462e+00
2.181009904398599e+00	3.291460e+00
2.184916154398599e+00	3.291463e+00
2.188822404398599e+00	3.291461e+00
2.192728654398599e+00	3.291464e+00
2.196634904398599e+00	3.291461e+00
2.200541154398599e+00	3.291465e+00
2.204447404398599e+00	3.291462e+00
2.208353654398599e+00	3.291466e+00
2.212259904398599e+00	3.291463e+00
2.216166154398599e+00	3.291466e+00
2.220072404398599e+00	3.291464e+00
2.223978654398599e+00	3.291467e+00
2.227884904398599e+00	3.291465e+00
2.231791154398599e+00	3.291468e+00
2.235697404398599e+00	3.291465e+00
2.239603654398599e+00	3.291469e+00
2.243509904398599e+00	3.291466e+00
2.247416154398599e+00	3.291470e+00
2.251322404398599e+00	3.291467e+00
2.255228654398599e+00	3.291470e+00
2.259134904398599e+00	3.291468e+00
2.263041154398599e+00	3.291471e+00
2.266947404398599e+00	3.291468e+00
2.270853654398599e+00	3.291472e+00
2.274759904398599e+00	3.291469e+00
2.278666154398599e+00	3.291472e+00
2.282572404398599e+00	3.291470e+00
2.286478654398599e+00	3.291473e+00
2.290384904398599e+00	3.291471e+00
2.294291154398599e+00	3.291474e+00
2.298197404398599e+00	3.291471e+00
2.302103654398599e+00	3.291474e+00
2.306009904398599e+00	3.291472e+00
2.309916154398599e+00	3.291475e+00
2.313822404398599e+00	3.291472e+00
2.317728654398599e+00	3.291476e+00
2.321634904398599e+00	3.291473e+00
2.325541154398599e+00	3.291476e+00
2.329447404398599e+00	3.291474e+00
2.333353654398599e+00	3.291477e+00
2.337259904398599e+00	3.291474e+00
2.341166154398599e+00	3.291477e+00
2.345072404398599e+00	3.291475e+00
2.348978654398599e+00	3.291478e+00
2.352884904398599e+00	3.291476e+00
2.356791154398599e+00	3.291479e+00
2.360697404398599e+00	3.291476e+00
2.364603654398599e+00	3.291479e+00
2.368509904398599e+00	3.291477e+00
2.372416154398599e+00	3.291480e+00
2.376322404398599e+00	3.291477e+00
2.380228654398599e+00	3.291480e+00
2.384134904398599e+00	3.291478e+00
2.388041154398599e+00	3.291481e+00
2.391947404398599e+00	3.291478e+00
2.395853654398599e+00	3.291481e+00
2.399759904398599e+00	3.291479e+00
2.403666154398599e+00	3.291482e+00
2.407572404398599e+00	3.291479e+00
2.411478654398599e+00	3.291482e+00
2.415384904398599e+00	3.291480e+00
2.419291154398599e+00	3.291483e+00
2.423197404398599e+00	3.291480e+00
2.427103654398599e+00	3.291483e+00
2.431009904398599e+00	3.291481e+00
2.434916154398599e+00	3.291483e+00
2.438822404398599e+00	3.291481e+00
2.442728654398599e+00	3.291484e+00
2.446634904398599e+00	3.291481e+00
2.450541154398599e+00	3.291484e+00
2.454447404398599e+00	3.291481e+00
2.458353654398599e+00	3.291484e+00
2.462259904398599e+00	3.291482e+00
2.466166154398599e+00	3.291484e+00
2.470072404398599e+00	3.291482e+00
2.473978654398599e+00	3.291484e+00
2.477884904398599e+00	3.291481e+00
2.481791154398599e+00	3.291484e+00
2.485697404398599e+00	3.291481e+00
2.489603654398599e+00	3.291483e+00
2.493509904398599e+00	3.291481e+00
2.497416154398599e+00	3.291483e+00
2.501322404398599e+00	3.291480e+00
2.505228654398599e+00	3.291482e+00
2.509134904398599e+00	3.291478e+00
2.513041154398599e+00	3.291480e+00
2.516947404398599e+00	3.291476e+00
2.520853654398599e+00	3.291478e+00
2.524759904398599e+00	3.291474e+00
2.528666154398599e+00	3.291475e+00
2.532572404398599e+00	3.291471e+00
2.536478654398599e+00	3.291471e+00
2.540384904398599e+00	3.291466e+00
2.544291154398599e+00	3.291466e+00
2.548197404398599e+00	3.291460e+00
2.552103654398599e+00	3.291459e+00
2.556009904398599e+00	3.291452e+00
2.559916154398599e+00	3.291451e+00
2.563822404398599e+00	3.291442e+00
2.567728654398599e+00	3.291439e+00
2.571634904398599e+00	3.291429e+00
2.575541154398599e+00	3.291424e+00
2.579447404398599e+00	3.291411e+00
2.583353654398599e+00	3.291403e+00
2.587259904398599e+00	3.291387e+00
2.591166154398599e+00	3.291375e+00
2.595072404398599e+00	3.291352e+00
2.598978654398599e+00	3.291334e+00
2.602884904398599e+00	3.291301e+00
2.606791154398599e+00	3.291272e+00
2.610697404398599e+00	3.291218e+00
2.614603654398599e+00	3.291164e+00
2.618509904398599e+00	3.291058e+00
2.622416154398599e+00	3.290918e+00
2.626322404398599e+00	3.290499e+00
2.626810685648599e+00	3.290447e+00
2.628031388773599e+00	3.290088e+00
2.628641740336099e+00	3.289726e+00
2.628946916117349e+00	3.289396e+00
2.629068986429849e+00	3.289193e+00
2.629320756449380e+00	3.288219e+00
2.629374162211099e+00	3.287659e+00
2.629389421000162e+00	3.287385e+00
2.629419938578287e+00	3.286210e+00
2.629424841362788e+00	3.285818e+00
2.629434646931790e+00	3.284498e+00
2.629437098324041e+00	3.283877e+00
2.629442001108542e+00	3.281722e+00
2.629442898572570e+00	3.281006e+00
2.629444693500626e+00	3.278898e+00
2.629445142232639e+00	3.278086e+00
2.629446039696667e+00	3.275880e+00
2.629446264062675e+00	3.275108e+00
2.629446712794688e+00	3.273200e+00
2.629447610258716e+00	3.265620e+00
2.629447719067354e+00	3.263979e+00
2.629447936684631e+00	3.259798e+00
2.629448275216872e+00	3.248074e+00
2.629448533088463e+00	3.228135e+00
2.629448736636036e+00	3.192463e+00
2.629448930935387e+00	3.115925e+00
2.629449141148393e+00	2.956931e+00
2.629449403382766e+00	2.675107e+00
2.629449756093574e+00	2.247020e+00
2.629450119449625e+00	1.796901e+00
2.629450832515158e+00	9.132445e-01
2.629451345422669e+00	2.972024e-01
2.629451386876088e+00	2.514994e-01
2.629451469782926e+00	1.663386e-01
2.629451565075827e+00	8.819776e-02
2.629451649150715e+00	4.812876e-02
2.629451742857958e+00	2.921707e-02
2.629451789760711e+00	2.457763e-02
2.629451854010432e+00	2.059274e-02
2.629451922590717e+00	1.794433e-02
2.629452013789450e+00	1.574255e-02
2.629452124959216e+00	1.408979e-02
2.629452268394223e+00	1.278518e-02
2.629452455983627e+00	1.175353e-02
2.629452703509101e+00	1.094606e-02
2.629453042988451e+00	1.030037e-02
2.629453503628864e+00	9.804224e-03
2.629454164811082e+00	9.410634e-03
2.629455223108965e+00	9.089910e-03
2.629457160915007e+00	8.829634e-03
2.629460953995454e+00	8.652329e-03
2.629468540156348e+00	8.562066e-03
2.629483712478135e+00	8.542339e-03
2.629514057121710e+00	8.540655e-03
2.629574746408859e+00	8.543695e-03
2.629696124983159e+00	8.545103e-03
2.629938882131757e+00	8.544212e-03
2.630424396428954e+00	8.544980e-03
2.631395425023348e+00	8.544112e-03
2.633337482212135e+00	8.544611e-03
2.637221596589709e+00	8.543418e-03
2.641127846589709e+00	8.543696e-03
2.645034096589709e+00	8.542526e-03
2.648940346589709e+00	8.542758e-03
2.652846596589709e+00	8.541610e-03
2.656752846589709e+00	8.541835e-03
2.660659096589709e+00	8.540710e-03
2.664565346589709e+00	8.540928e-03
2.668471596589709e+00	8.539825e-03
2.672377846589709e+00	8.540036e-03
2.676284096589709e+00	8.538956e-03
2.680190346589709e+00	8.539159e-03
2.684096596589709e+00	8.538101e-03
2.688002846589709e+00	8.538297e-03
2.691909096589709e+00	8.537260e-03
2.695815346589709e+00	8.537450e-03
2.699721596589709e+00	8.536434e-03
2.703627846589709e+00	8.536617e-03
2.707534096589709e+00	8.535623e-03
2.711440346589709e+00	8.535798e-03
2.715346596589709e+00	8.534824e-03
2.719252846589709e+00	8.534993e-03
2.723159096589709e+00	8.534039e-03
2.727065346589709e+00	8.534201e-03
2.730971596589709e+00	8.533268e-03
2.734877846589709e+00	8.533423e-03
2.738784096589709e+00	8.532510e-03
2.742690346589709e+00	8.532658e-03
2.746596596589709e+00	8.531765e-03
2.750502846589709e+00	8.531907e-03
2.754409096589709e+00	8.531033e-03
2.758315346589709e+00	8.531167e-03
2.762221596589709e+00	8.530313e-03
2.766127846589709e+00	8.530441e-03
2.770034096589709e+00	8.529605e-03
2.773940346589709e+00	8.529726e-03
2.777846596589709e+00	8.528910e-03
2.781752846589709e+00	8.529024e-03
2.785659096589709e+00	8.528226e-03
2.789565346589709e+00	8.528333e-03
2.793471596589709e+00	8.527554e-03
2.797377846589709e+00	8.527655e-03
2.801284096589709e+00	8.526893e-03
2.805190346589709e+00	8.526988e-03
2.809096596589709e+00	8.526244e-03
2.813002846589709e+00	8.526333e-03
2.816909096589709e+00	8.525607e-03
2.820815346589709e+00	8.525688e-03
2.824721596589709e+00	8.524980e-03
2.828627846589709e+00	8.525056e-03
2.832534096589709e+00	8.524365e-03
2.836440346589709e+00	8.524435e-03
2.840346596589709e+00	8.523761e-03
2.844252846589709e+00	8.523825e-03
2.848159096589709e+00	8.523168e-03
2.852065346589709e+00	8.523226e-03
2.855971596589709e+00	8.522587e-03
2.859877846589709e+00	8.522640e-03
2.863784096589709e+00	8.522018e-03
2.867690346589709e+00	8.522065e-03
2.871596596589709e+00	8.521462e-03
2.875502846589709e+00	8.521505e-03
2.879409096589709e+00	8.520919e-03
2.883315346589709e+00	8.520958e-03
2.887221596589709e+00	8.520391e-03
2.891127846589709e+00	8.520428e-03
2.895034096589709e+00	8.519880e-03
2.898940346589709e+00	8.519915e-03
2.902846596589709e+00	8.519388e-03
2.906752846589709e+00	8.519424e-03
2.910659096589709e+00	8.518918e-03
2.914565346589709e+00	8.518958e-03
2.918471596589709e+00	8.518476e-03
2.922377846589709e+00	8.518522e-03
2.926284096589709e+00	8.518067e-03
2.930190346589709e+00	8.518123e-03
2.934096596589709e+00	8.517700e-03
2.938002846589709e+00	8.517771e-03
2.941909096589709e+00	8.517385e-03
2.945815346589709e+00	8.517478e-03
2.949721596589709e+00	8.517135e-03
2.953627846589709e+00	8.517260e-03
2.957534096589709e+00	8.516968e-03
2.961440346589709e+00	8.517136e-03
2.965346596589709e+00	8.516908e-03
2.969252846589709e+00	8.517133e-03
2.973159096589709e+00	8.516983e-03
2.977065346589709e+00	8.517285e-03
2.980971596589709e+00	8.517231e-03
2.984877846589709e+00	8.517634e-03
2.988784096589709e+00	8.517700e-03
2.992690346589709e+00	8.518235e-03
2.996596596589709e+00	8.518452e-03
3.000502846589709e+00	8.519157e-03
3.004409096589709e+00	8.519562e-03
3.008315346589709e+00	8.520488e-03
3.012221596589709e+00	8.521131e-03
3.016127846589709e+00	8.522341e-03
3.020034096589709e+00	8.523284e-03
3.023940346589709e+00	8.524859e-03
3.027846596589709e+00	8.526183e-03
3.031752846589709e+00	8.528228e-03
3.035659096589709e+00	8.530036e-03
3.039565346589709e+00	8.532688e-03
3.043471596589709e+00	8.535114e-03
3.047377846589709e+00	8.538554e-03
3.051284096589709e+00	8.541780e-03
3.055190346589709e+00	8.546251e-03
3.059096596589709e+00	8.550521e-03
3.063002846589709e+00	8.556361e-03
3.066909096589709e+00	8.562020e-03
3.070815346589709e+00	8.569711e-03
3.074721596589709e+00	8.577263e-03
3.078627846589709e+00	8.587531e-03
3.082534096589709e+00	8.597754e-03
3.086440346589709e+00	8.611760e-03
3.090346596589709e+00	8.625949e-03
3.094252846589709e+00	8.646363e-03
3.098159096589709e+00	8.666759e-03
3.102065346589709e+00	8.696944e-03
3.105971596589709e+00	8.728718e-03
3.109877846589709e+00	8.778716e-03
3.113784096589709e+00	8.835552e-03
3.117690346589709e+00	8.937321e-03
3.121596596589709e+00	9.078411e-03
3.125502846589709e+00	9.476876e-03
3.125991127839709e+00	9.531555e-03
3.127211830964709e+00	9.867474e-03
3.127822182527209e+00	1.019181e-02
3.128066323152209e+00	1.040147e-02
3.128554604402209e+00	1.148343e-02
3.128600380769397e+00	1.173150e-02
3.128661415925647e+00	1.237296e-02
3.128676674714709e+00	1.269385e-02
3.128707192292834e+00	1.405966e-02
3.128710638103205e+00	1.438569e-02
3.128717529723947e+00	1.531160e-02
3.128719252629133e+00	1.566580e-02
3.128722698439503e+00	1.661326e-02
3.128725282797282e+00	1.775406e-02
3.128728728607653e+00	2.103162e-02
3.128729211812600e+00	2.189714e-02
3.128730178222494e+00	2.431680e-02
3.128730866298937e+00	2.718119e-02
3.128731038318048e+00	2.820199e-02
3.128731382356270e+00	3.076042e-02
3.128731975511729e+00	3.899201e-02
3.128732322206689e+00	4.969979e-02
3.128732605549479e+00	6.963141e-02
3.128732817437915e+00	1.046692e-01
3.128733013175657e+00	1.779874e-01
3.128733229784058e+00	3.368262e-01
